Model,1st Layer,2nd Layer,3rd Layer,4th Layer,Accuracy,Loss
model_376,c_8,c_7,c_7,c_9,0.9816,0.05859885
model_377,c_4,s,-,-,0.9588,0.14197478
model_378,c_5,m_2,s,-,0.9542,0.16090432
model_379,c_12,c_7,c_3,c_11,0.9785,0.06567236
model_380,c_12,c_10,c_3,c_3,0.9791,0.06397503
model_381,c_3,c_4,c_11,c_4,0.9798,0.06180265
model_382,c_9,c_5,m_3,c_3,0.9805,0.06623508
model_383,c_5,m_1,c_2,m_2,0.9672,0.108546354
model_384,c_11,c_12,s,-,0.9764,0.0717326
model_385,c_3,c_8,c_2,c_7,0.9795,0.06097297
model_386,c_1,c_5,m_3,c_1,0.9803,0.069882095
model_387,c_10,c_12,s,-,0.9777,0.072886966
model_388,c_2,m_3,c_3,c_5,0.9699,0.09820371
model_389,c_10,c_1,c_5,c_12,0.9795,0.0623109
model_390,c_10,c_9,s,-,0.9765,0.07581689
model_391,c_7,c_12,s,-,0.9776,0.07033575
model_392,c_5,m_1,c_7,c_12,0.967,0.108568914
model_393,c_12,c_2,m_2,s,0.9763,0.07572802
model_394,c_5,c_2,c_4,c_12,0.9805,0.06056689
model_395,c_12,c_4,c_6,c_11,0.9808,0.06506982
model_396,c_7,c_3,c_6,c_11,0.9813,0.0597193
model_397,c_4,c_7,c_8,c_11,0.9797,0.058716845
model_398,c_4,m_1,c_7,c_5,0.9675,0.11055043
model_399,c_12,c_2,c_5,c_7,0.9797,0.06469693
model_400,c_5,c_9,c_5,c_10,0.9787,0.067755304
model_401,c_11,m_2,m_1,c_1,0.9509,0.18035255
model_402,c_2,c_6,s,-,0.9767,0.073884875
model_403,c_11,c_10,c_4,m_1,0.981,0.061398398
model_404,c_11,m_2,c_12,c_1,0.9664,0.10669666
model_405,c_2,c_1,c_1,c_3,0.9817,0.057131745
