Model,1st Layer,2nd Layer,3rd Layer,4th Layer,Accuracy,Loss
model_2231,c_4,m_1,m_1,s,0.6997,0.8781196631431579
model_2232,c_1,c_10,c_11,c_8,0.7311,0.8109816759109497
model_2233,c_6,c_1,c_11,c_12,0.7353,0.8282858873367309
model_2234,c_2,c_6,c_12,c_2,0.7346,0.7713387203216553
model_2235,c_11,c_1,m_3,c_5,0.7155,0.8256548659324646
model_2236,c_8,c_2,c_4,c_2,0.7232,0.8729655398368835
model_2237,c_6,m_3,c_12,c_11,0.7777,0.6750617554664612
model_2238,c_3,c_1,c_9,c_4,0.7326,0.8024996198654175
model_2239,c_5,c_5,s,-,0.7001,0.8889307601928711
model_2240,m_1,c_7,c_7,c_8,0.7117,0.8908083050727844
model_2241,c_3,c_2,c_2,c_5,0.7174,0.8264526030540467
model_2242,c_2,c_6,m_2,c_1,0.7274,0.8521222854614258
model_2243,c_9,c_8,m_1,c_2,0.7026,0.8711284898757935
model_2244,m_1,c_9,c_8,m_2,0.7342,0.7816671092033386
model_2245,c_2,c_12,m_1,c_6,0.7212,0.8280448519706726
model_2246,c_1,c_4,c_4,c_9,0.7068,0.8674085931777954
model_2247,c_11,c_11,c_4,c_11,0.7469,0.7682246601104736
model_2248,c_8,c_6,c_11,c_7,0.744,0.7566355406761169
model_2249,m_3,m_2,s,-,0.6206,1.115275542640686
model_2250,c_2,m_1,c_11,s,0.7199,0.8302439493179321
model_2251,c_3,c_6,c_5,c_9,0.7059,0.9611743640899658
model_2252,c_2,c_9,c_5,m_3,0.7485,0.7446275150299072
model_2253,c_2,c_11,c_4,c_12,0.7041,0.8685584735870361
model_2254,c_2,c_6,c_11,c_1,0.7261,0.8227090197563172
model_2255,c_9,c_9,c_11,c_10,0.6988,1.0209057028770447
model_2256,c_2,c_2,c_6,c_6,0.7158,0.8526903164863586
model_2257,c_4,c_4,c_11,c_10,0.7105,0.8371651268959045
model_2258,c_1,c_12,m_3,m_3,0.7412,0.7623816234588623
model_2259,c_3,c_8,c_11,c_4,0.6878,0.9203097836494446
model_2260,c_12,c_6,m_3,c_1,0.7205,0.794138208580017
model_2261,c_11,m_1,c_5,c_5,0.7505,0.7507058446884155
model_2262,c_4,c_6,c_2,c_7,0.6933,0.9034996347427369
model_2263,c_12,c_6,c_10,c_2,0.7378,0.788317308139801
model_2264,c_2,c_8,c_1,c_3,0.721,0.8295917530059814
model_2265,c_10,c_6,c_5,c_2,0.743,0.844649232006073
model_2266,c_6,c_1,c_2,c_10,0.6881,0.8881719883918762
model_2267,c_10,c_6,c_5,c_3,0.7446,0.755245146560669
model_2268,c_3,c_9,c_9,m_2,0.7233,0.800479493522644
model_2269,c_2,c_9,c_11,c_9,0.7513,0.7437824846744537
model_2270,c_6,c_3,c_1,c_12,0.6416,1.0450160813331604
model_2271,c_9,c_11,m_1,s,0.6895,0.9134000359535217
model_2272,m_1,c_6,c_5,c_9,0.725,0.8127811134338379
model_2273,c_2,c_12,c_12,c_2,0.7408,0.8208283314704895
model_2274,c_5,c_7,c_11,c_6,0.7459,0.7570697856903076
model_2275,c_2,c_4,c_11,c_10,0.7061,0.8602508674621582
model_2276,c_10,m_1,c_8,c_9,0.7411,0.7567806888580322
model_2277,c_10,c_12,c_11,c_3,0.7512,0.799278687953949
model_2278,c_2,c_6,c_11,c_8,0.7233,0.8351497748374939
model_2279,c_2,c_2,m_3,c_7,0.7238,0.8000891580581665
model_2280,c_2,c_5,c_5,s,0.7175,0.8954454682350159
model_2281,c_7,c_3,c_11,m_2,0.7505,0.7441337992668152
model_2282,c_12,c_4,c_8,m_1,0.7089,0.8484968561172486
model_2283,c_11,c_6,c_11,c_7,0.7422,0.7779335150718689
model_2284,c_2,c_3,c_4,m_1,0.7245,0.812812159538269
model_2285,c_2,m_1,m_3,c_7,0.7009,0.8760981792449951
model_2286,m_1,c_4,c_4,c_6,0.6283,1.1830601444244384
model_2287,c_2,c_3,c_10,c_7,0.7325,0.8061366891860962
model_2288,c_3,c_3,c_4,c_7,0.7221,0.8195624975204467
model_2289,c_6,c_2,c_11,c_9,0.7145,0.859412107181549
model_2290,m_1,c_6,c_6,m_2,0.7006,0.9094386655807495
model_2291,c_2,c_8,c_10,c_9,0.7389,0.7725182293891907
model_2292,c_7,c_6,c_9,c_6,0.7433,0.7667007523536682
model_2293,c_2,c_7,c_9,c_9,0.7574,0.7220756337165832
model_2294,c_2,c_6,c_5,c_9,0.7124,0.8358247177124023
model_2295,c_1,c_4,c_7,m_1,0.6938,0.8975976748466492
model_2296,c_10,c_6,c_11,m_2,0.6981,1.0045046745300292
model_2297,c_4,c_12,c_7,c_2,0.7422,0.784040911579132
model_2298,c_2,m_1,m_2,c_9,0.7373,0.7891619789123535
model_2299,c_2,c_1,c_4,c_9,0.7057,0.8624546106338501
model_2300,c_12,c_11,m_1,s,0.7171,0.8287345374107361
model_2301,c_2,c_7,c_10,c_3,0.6945,0.9093754211425781
model_2302,m_3,c_3,c_11,c_8,0.7097,0.8522318585395813
model_2303,c_2,c_12,c_11,c_9,0.7546,0.7517173279762268
model_2304,c_11,c_7,c_3,c_6,0.7597,0.7263513134002686
model_2305,c_11,c_8,c_6,c_10,0.7354,0.7771831183433533
model_2306,c_2,c_6,c_11,c_3,0.7384,0.7614146410942078
model_2307,c_7,c_6,c_9,m_2,0.7212,0.808670424079895
model_2308,c_10,c_6,c_10,c_9,0.7284,0.8415841267585754
model_2309,c_8,c_6,c_5,c_6,0.7305,0.8155575396537781
model_2310,c_2,c_6,c_2,c_9,0.7399,0.7786424726486206
model_2311,c_8,c_10,c_10,c_5,0.7236,0.8875329863071442
model_2312,c_9,c_6,c_8,c_3,0.7251,0.8188664792537689
model_2313,c_7,c_6,c_4,c_10,0.7106,0.8640276815414428
model_2314,c_1,c_6,c_1,c_8,0.7185,0.8213979665756226
model_2315,c_2,c_6,m_2,c_3,0.725,0.808993314743042
model_2316,c_2,m_3,c_11,c_7,0.7645,0.7236060733795167
model_2317,c_11,c_12,c_8,c_10,0.7521,0.7647582404136658
model_2318,c_6,c_6,c_6,c_9,0.7451,0.7744480136871338
model_2319,c_2,c_4,c_2,s,0.7064,0.8656040531158448
model_2320,c_2,c_6,c_2,c_9,0.7332,0.7868798520088196
model_2321,c_4,c_6,c_11,c_1,0.6964,0.9016193712234497
model_2322,c_2,c_10,m_3,c_3,0.7519,0.7303613638877868
model_2323,c_2,c_6,m_2,c_2,0.7247,0.7947512501716614
model_2324,m_1,c_10,c_9,c_9,0.723,0.8460046019554138
model_2325,c_12,c_6,m_3,c_9,0.7857,0.6478681169509888
model_2326,c_11,m_1,c_11,c_9,0.7604,0.7163474509716034
model_2327,c_2,c_4,m_1,m_3,0.7177,0.8526803375244141
model_2328,m_3,c_3,m_2,c_12,0.702,0.8654942210197448
model_2329,c_2,c_3,c_8,c_3,0.7275,0.7993539379119873
model_2330,m_1,c_4,c_9,c_2,0.6593,1.037044993019104
model_2331,c_4,c_6,c_11,c_4,0.7019,0.8610472202301025
model_2332,c_12,m_2,c_11,c_11,0.7912,0.6738603033065796
model_2333,c_7,c_9,c_8,c_12,0.7417,0.7523257783889771
model_2334,c_2,m_3,c_1,c_9,0.7352,0.7846976400375366
model_2335,c_5,c_6,m_2,c_9,0.7477,0.7370402077674866
model_2336,m_3,c_7,c_8,c_9,0.6824,0.9673108919143677
model_2337,m_2,c_6,c_11,c_7,0.6945,0.9500715065002442
model_2338,c_10,c_8,c_4,c_6,0.7538,0.730895948600769
model_2339,c_2,c_11,c_2,c_12,0.745,0.7698173550605774
model_2340,c_4,c_4,c_7,c_9,0.7251,0.8289938953399658
model_2341,c_2,m_3,c_3,c_9,0.7733,0.7038485299587249
model_2342,c_2,c_1,m_3,c_9,0.7055,0.8362860033035279
model_2343,c_2,c_10,c_11,c_9,0.7266,0.8440394911766053
model_2344,c_7,c_12,c_1,m_2,0.7428,0.7690857739448548
model_2345,c_5,c_6,c_11,c_9,0.7108,0.866797296333313
model_2346,c_2,c_6,c_3,m_2,0.6936,0.8859569614410401
model_2347,c_10,c_5,c_11,c_6,0.7503,0.771182868528366
model_2348,c_9,c_10,c_1,c_8,0.7185,0.8127851269721985
model_2349,c_10,c_3,c_9,m_1,0.7388,0.7620427089691162
model_2350,c_6,c_12,c_3,m_1,0.7218,0.8129973076820374
model_2351,c_11,m_3,c_11,c_1,0.7431,0.756350940990448
model_2352,c_12,c_6,c_11,c_12,0.7473,0.7715839540481567
model_2353,c_4,c_6,c_9,s,0.7002,0.9310096548080444
model_2354,c_2,c_9,m_1,c_6,0.7472,0.7474408871650696
model_2355,c_11,c_6,c_11,m_2,0.7173,0.8248922009468078
model_2356,c_1,c_3,c_1,m_3,0.6912,0.8747661105155945
model_2357,c_5,c_9,c_7,c_3,0.7425,0.7688037950515747
model_2358,c_2,c_12,c_11,c_9,0.7355,0.7711663240432739
model_2359,c_6,m_1,c_3,c_10,0.7229,0.7944806074142456
model_2360,c_5,m_3,c_4,m_2,0.7308,0.784442676448822
model_2361,c_2,c_8,c_3,c_8,0.7497,0.7991117393493652
model_2362,c_2,m_1,m_3,c_9,0.7139,0.8399222909927369
model_2363,c_6,c_9,c_11,m_1,0.7278,0.7993990961074829
model_2364,c_11,c_12,c_7,c_9,0.7478,0.8246778786659241
model_2365,c_6,m_3,m_3,c_1,0.6759,0.9365069366455078
model_2366,c_2,c_10,c_11,c_9,0.7365,0.7749841786384583
model_2367,c_2,c_11,c_6,c_11,0.7375,0.8191406364440919
model_2368,m_3,m_3,c_11,c_9,0.5396,1.2757737577438355
model_2369,c_2,c_8,c_6,c_11,0.7545,0.7299487190246582
model_2370,c_2,c_6,c_11,c_9,0.7258,0.8396913753509522
model_2371,m_1,c_9,s,-,0.69,0.9301020631790161
model_2372,c_2,c_9,c_11,c_7,0.7388,0.7844650356292725
model_2373,c_2,c_4,c_9,c_9,0.7298,0.8605501663208008
model_2374,c_2,c_8,c_7,c_9,0.7402,0.7811771224021912
model_2375,c_8,c_5,c_11,c_9,0.7093,0.9633278431892395
model_2376,c_4,c_6,s,-,0.7031,0.8720036025047302
model_2377,m_3,c_3,c_6,c_4,0.6876,0.9220243571281433
model_2378,c_1,c_6,c_3,c_9,0.7041,0.8767000279426574
model_2379,c_4,c_9,c_11,c_5,0.7221,0.8261190512657165
model_2380,c_5,c_6,c_5,c_9,0.7144,0.869632797050476
model_2381,c_3,c_6,c_11,c_9,0.7352,0.7996828917503357
model_2382,c_10,c_5,c_11,c_2,0.7235,0.8820708896636963
model_2383,c_7,c_6,c_3,c_9,0.7427,0.7713359323501587
model_2384,c_9,c_6,c_11,c_7,0.7071,0.8686513723373414
model_2385,m_1,c_4,c_7,c_5,0.6461,1.0582962185859681
model_2386,c_5,s,-,-,0.6832,0.9623351464271546
model_2387,m_1,c_7,c_6,c_9,0.689,0.9882687927246093
model_2388,c_8,c_7,m_3,c_1,0.7458,0.7563680435180664
model_2389,c_8,c_10,c_11,c_9,0.7579,0.7471766507148743
model_2390,c_2,c_5,c_11,c_5,0.7456,0.7639078882217407
model_2391,m_2,c_11,m_1,m_1,0.7009,0.9350042114257813
model_2392,c_2,c_6,c_11,c_8,0.6971,0.8763610539436341
model_2393,c_2,c_3,m_3,c_1,0.7405,0.7684904675483704
model_2394,c_2,c_11,c_11,c_2,0.7228,0.8297656410217286
model_2395,c_12,c_6,c_11,c_10,0.7525,0.7468654323577881
model_2396,c_6,c_6,c_11,c_7,0.6678,0.966246768951416
model_2397,m_1,c_1,c_11,c_3,0.739,0.8623856201171874
model_2398,c_2,c_6,c_2,c_8,0.7177,0.8413304608345031
model_2399,c_3,c_6,c_8,c_5,0.7365,0.7657533646583558
model_2400,c_7,c_6,c_6,c_6,0.7378,0.7728881597518921
model_2401,c_5,c_6,m_1,c_8,0.6816,0.9390770126342773
model_2402,c_7,c_7,m_2,s,0.7227,0.8173600489616394
model_2403,c_2,c_1,c_11,s,0.7198,0.8339431290626526
model_2404,c_4,c_10,c_4,c_5,0.7187,0.872428625202179
model_2405,c_2,c_6,c_11,c_8,0.7266,0.8102850594520569
model_2406,c_10,c_6,c_11,c_6,0.7286,0.8092354284286499
model_2407,c_8,c_9,c_11,c_2,0.7579,0.7999751485824586
model_2408,c_2,c_9,c_3,c_3,0.7349,0.7890982283592224
model_2409,m_1,c_6,c_1,c_10,0.7171,0.8813279438018798
model_2410,c_9,c_3,c_8,c_9,0.7404,0.7594709904670716
model_2411,c_2,c_6,c_7,s,0.7022,0.8531852080345154
model_2412,c_2,c_11,c_4,c_9,0.7094,0.8590150450706482
model_2413,c_7,m_1,c_11,c_9,0.7546,0.7686106462478638
model_2414,c_2,m_3,c_8,c_9,0.7545,0.7451225031852722
model_2415,c_1,c_1,c_9,m_3,0.7111,0.8246662064552307
model_2416,c_2,c_6,c_11,c_8,0.7091,0.8591995167732239
model_2417,c_7,c_6,m_3,c_9,0.7616,0.6948329548835754
model_2418,c_7,c_6,c_11,c_1,0.6866,0.921802279472351
model_2419,m_2,c_3,c_12,c_9,0.6488,1.0435263381004334
model_2420,c_2,c_9,c_10,c_3,0.7157,0.9134432758331299
model_2421,m_1,c_6,c_11,m_2,0.6946,0.9110856059074401
model_2422,c_2,c_6,c_6,c_10,0.7066,0.8856569857597351
model_2423,c_2,c_2,c_11,c_12,0.7314,0.8125588766098022
model_2424,m_1,c_4,c_4,c_9,0.7032,0.8602433782577514
model_2425,m_2,c_12,c_10,c_10,0.7644,0.7263316851615905
model_2426,c_2,c_9,c_11,c_9,0.7469,0.7857393272399902
model_2427,c_2,c_8,c_4,c_9,0.7367,0.8068496506690979
model_2428,c_3,c_1,c_11,c_7,0.7075,0.8698340057373047
model_2429,c_2,c_1,c_11,c_3,0.708,0.901084519290924
model_2430,m_2,c_11,c_11,s,0.7175,0.8405989368438721
model_2431,c_10,c_8,c_2,m_3,0.7442,0.7741605723381042
model_2432,c_9,c_11,c_11,c_1,0.7556,0.7682848706245422
model_2433,c_2,m_2,c_4,c_6,0.7364,0.7825094222068787
model_2434,c_9,c_11,c_11,c_9,0.7581,0.7308635380744934
model_2435,c_8,c_6,c_7,c_9,0.753,0.7457724720001221
model_2436,c_6,m_2,s,-,0.6782,0.936269808101654
model_2437,c_2,c_1,m_2,c_6,0.7131,0.8275889330863953
model_2438,c_2,c_6,c_11,c_3,0.7332,0.7910272831916809
model_2439,c_1,c_3,c_11,m_1,0.725,0.8094801692962647
model_2440,c_2,c_6,c_3,m_3,0.7473,0.7387297231674195
model_2441,c_2,c_1,c_1,c_7,0.697,0.8883578698158264
model_2442,c_2,c_1,c_1,c_11,0.6978,0.9311400867462158
model_2443,c_5,c_3,c_7,c_6,0.7261,0.806629513168335
model_2444,m_2,c_4,c_3,s,0.6987,0.8806303741455078
model_2445,c_2,c_7,m_1,c_12,0.7463,0.763699782371521
model_2446,c_6,c_8,c_10,m_1,0.7092,0.8370677067756653
model_2447,c_5,c_6,c_11,c_12,0.7498,0.7671309690475464
model_2448,m_2,c_6,m_1,c_4,0.6899,0.880290620803833
model_2449,c_2,c_11,c_11,c_2,0.7052,0.8702099259376526
model_2450,m_2,c_7,s,-,0.6693,1.0039072791099548
model_2451,m_2,c_10,c_11,c_3,0.742,0.8968436835765838
model_2452,c_6,c_5,c_6,c_9,0.7269,0.805350288772583
model_2453,c_12,c_6,c_11,c_12,0.7489,0.7552476476669312
model_2454,c_4,c_12,c_6,c_9,0.732,0.816298609161377
model_2455,c_8,c_6,c_11,c_12,0.7589,0.7396987856864929
model_2456,c_4,c_6,c_5,c_11,0.686,0.9310149971961975
model_2457,c_6,c_6,c_4,c_11,0.7356,0.7983369685173035
model_2458,c_1,c_6,c_11,c_8,0.7432,0.77379195022583
model_2459,c_2,m_3,c_1,c_9,0.7326,0.7805773367881775
model_2460,c_10,c_4,c_11,c_9,0.7429,0.8022758200645447
model_2461,m_2,c_6,c_5,c_12,0.6836,0.9610689946174622
model_2462,c_1,c_7,c_8,c_12,0.7366,0.7966178163528442
model_2463,c_3,c_6,c_11,c_9,0.7379,0.7819204035758972
model_2464,c_2,c_7,c_11,c_9,0.7361,0.7882554916381836
model_2465,c_5,m_3,c_11,c_9,0.7777,0.6915677984237671
model_2466,c_2,c_6,c_11,c_1,0.7404,0.7766809312820434
model_2467,c_8,c_2,c_11,c_9,0.7253,0.8178880737304688
model_2468,c_2,m_3,c_11,c_9,0.772,0.7011553991317749
model_2469,c_2,c_6,c_11,m_3,0.754,0.749049347448349
model_2470,c_2,c_1,c_11,c_9,0.7447,0.7654543034553528
model_2471,c_8,c_6,c_10,c_10,0.7469,0.7601377198219299
model_2472,m_2,m_1,c_11,m_2,0.6608,1.0074271938323975
model_2473,c_2,c_2,c_11,c_9,0.7302,0.8031483137130737
model_2474,c_11,c_2,c_11,c_9,0.7521,0.7436804986953736
model_2475,c_6,m_3,c_2,c_12,0.7513,0.7511583607673645
model_2476,m_3,c_6,c_5,m_3,0.6395,1.0169424508094789
model_2477,c_2,c_6,c_11,c_4,0.7423,0.7695944334030151
model_2478,c_6,c_3,c_10,c_9,0.7287,0.8171298865318298
model_2479,c_10,c_6,c_11,c_9,0.7639,0.7332601069450378
model_2480,m_2,c_8,c_11,c_9,0.7321,0.841073537158966
model_2481,c_8,c_6,c_11,c_6,0.7094,0.8321569136619568
model_2482,c_2,c_3,m_2,c_9,0.7504,0.7443263333320618
model_2483,c_12,m_1,c_10,c_5,0.7661,0.7376284563064576
model_2484,m_2,c_6,c_11,c_9,0.702,0.9093049803733826
model_2485,c_9,c_6,c_11,c_1,0.7105,0.9022884174346923
model_2486,c_2,c_6,c_11,c_9,0.7612,0.7222203310012817
model_2487,c_11,c_6,m_2,m_3,0.7246,0.8132128377914428
model_2488,c_2,c_6,c_4,c_1,0.7139,0.8253186941146851
model_2489,c_2,c_6,c_10,c_3,0.733,0.8203246314048767
model_2490,c_2,c_6,c_11,c_9,0.741,0.8248167672157287
model_2491,c_2,c_6,c_11,c_9,0.7353,0.7813408856391907
model_2492,c_8,m_3,m_1,c_9,0.7328,0.7768626756668091
model_2493,c_4,c_6,c_7,c_9,0.7273,0.8046876578330994
model_2494,c_2,m_3,c_11,c_9,0.764,0.7205136994361877
model_2495,c_8,c_6,c_11,c_11,0.74,0.7867357004165649
model_2496,c_6,c_6,c_10,m_3,0.7395,0.7666926379203797
model_2497,c_2,c_6,c_12,m_3,0.7363,0.7795102759361268
model_2498,c_2,c_6,m_2,m_1,0.6865,0.8983986475944519
model_2499,c_8,c_3,c_7,c_1,0.7255,0.8348780153274536
model_2500,c_2,c_5,c_11,c_9,0.7092,0.8958833953857422
model_2501,c_9,m_2,c_6,c_3,0.7571,0.7446004073143005
model_2502,c_2,c_6,c_11,c_9,0.7426,0.8701735673904419
model_2503,c_2,c_6,c_11,c_9,0.717,0.836608371925354
model_2504,c_9,c_6,c_11,c_9,0.7176,0.8191014941215515
model_2505,c_10,c_6,c_3,c_9,0.7441,0.7755809720039367
model_2506,c_5,c_5,m_3,m_3,0.6877,0.9067301773071289
model_2507,c_2,c_12,c_3,c_1,0.7204,0.8552756317138672
model_2508,c_2,c_6,c_11,c_9,0.7153,0.8653261293411255
model_2509,c_2,c_6,c_11,c_3,0.7347,0.7730240906715393
model_2510,c_2,c_6,c_11,c_9,0.7533,0.820022734260559
model_2511,c_2,c_6,c_11,c_3,0.7249,0.8790382838726044
model_2512,c_2,c_6,c_11,c_7,0.7244,0.8390196922302247
model_2513,c_2,c_6,m_3,c_12,0.7694,0.702466464805603
model_2514,c_2,c_12,c_11,c_7,0.7307,0.7995885957717895
model_2515,c_2,c_5,c_11,c_9,0.7595,0.7461900309562683
model_2516,c_2,c_6,c_11,c_10,0.6745,0.9662677612304688
model_2517,c_2,c_9,m_1,c_9,0.7608,0.8115224588394165
model_2518,m_3,c_6,c_11,c_9,0.6971,0.8944456451416015
model_2519,c_2,c_6,c_11,c_9,0.7553,0.7493226825237275
model_2520,c_2,m_1,c_4,c_1,0.6968,0.8906252606391907
model_2521,c_2,m_3,c_11,c_9,0.7417,0.7852082925796509
model_2522,c_2,c_6,c_10,c_9,0.7437,0.7672604095458985
model_2523,c_2,c_9,c_12,c_9,0.7577,0.7215622488021851
model_2524,c_2,c_6,c_11,c_8,0.7457,0.764193630027771
model_2525,m_1,c_10,c_1,m_3,0.6836,0.9066211795806884
model_2526,c_10,c_11,c_7,c_9,0.747,0.7547013710021973
model_2527,c_2,c_6,m_2,c_3,0.6861,0.8980911609649658
model_2528,c_2,c_2,c_7,c_9,0.699,0.8637153078079224
model_2529,c_6,m_3,c_5,c_10,0.7469,0.7866019916534424
model_2530,c_2,c_3,c_11,c_9,0.7385,0.7932256653785705
model_2531,c_12,c_6,c_1,c_12,0.7448,0.793745240688324
model_2532,c_2,c_6,c_12,c_12,0.75,0.7462941501617432
model_2533,c_2,m_1,c_11,m_1,0.722,0.8175186352729797
model_2534,c_4,c_6,c_10,c_9,0.7421,0.7741072472572327
model_2535,m_3,c_2,c_11,c_9,0.6958,0.9348728010177613
model_2536,c_7,c_6,c_5,c_9,0.7316,0.7943098769187927
model_2537,m_2,c_6,c_11,c_9,0.7326,0.7964856224536896
model_2538,c_3,c_10,c_2,c_12,0.729,0.8093787598609924
model_2539,c_3,c_2,c_11,c_9,0.7221,0.809688673877716
model_2540,c_2,c_6,c_11,c_6,0.73,0.7862110243797302
model_2541,c_10,c_6,c_11,c_9,0.7439,0.7636468340873718
model_2542,c_12,c_6,c_5,c_1,0.7345,0.7723011575698853
model_2543,m_1,c_6,c_6,c_9,0.6933,0.9366014388084412
model_2544,c_2,c_6,c_6,c_9,0.7188,0.9148488949775696
model_2545,c_6,c_5,m_1,c_9,0.7336,0.7962002722740174
model_2546,c_4,c_6,c_10,c_6,0.7059,0.8840560857772827
model_2547,m_2,c_6,m_1,m_1,0.668,0.950945859336853
model_2548,c_2,c_10,c_8,c_9,0.713,0.8520738136291504
model_2549,c_3,c_6,s,-,0.7248,0.8253865159988404
model_2550,c_3,c_1,c_11,c_9,0.7314,0.8225653024673462
model_2551,c_2,c_7,c_11,s,0.7277,0.8360711190223694
model_2552,c_4,c_6,c_11,c_11,0.741,0.8312951968193054
model_2553,c_1,m_1,c_11,c_9,0.7512,0.7580340374469757
model_2554,m_2,c_6,c_11,m_2,0.7341,0.7990634983062744
model_2555,c_2,c_6,c_8,c_9,0.7564,0.7538966166496277
model_2556,m_2,c_3,c_7,c_9,0.7311,0.8840888993263245
model_2557,c_1,c_11,c_11,c_9,0.7117,0.8494087651252746
model_2558,c_2,c_6,c_10,c_12,0.6966,0.9977488362312317
model_2559,c_2,c_2,c_1,c_9,0.7213,0.8356626872062684
model_2560,m_3,c_10,c_11,c_5,0.6793,0.9658286269187927
model_2561,m_1,c_6,c_11,c_9,0.7026,0.9977309136390686
model_2562,c_2,c_4,c_11,c_6,0.7369,0.791876519203186
model_2563,m_2,c_2,c_11,c_9,0.6934,1.0918666722297667
model_2564,c_2,m_1,m_1,c_7,0.661,0.9510499757766724
model_2565,c_2,c_6,c_11,m_2,0.7191,0.8193053990364074
model_2566,c_2,c_6,c_9,c_2,0.7296,0.8115126466751099
model_2567,c_1,c_6,c_11,m_2,0.7147,0.8943495386123658
model_2568,c_2,c_10,c_11,m_1,0.6902,0.9107449388504029
model_2569,c_2,c_4,c_11,c_12,0.7425,0.8077810674667358
model_2570,c_1,c_6,c_1,c_9,0.7128,0.839269038105011
model_2571,m_3,c_10,m_1,c_9,0.7088,0.8527774586677551
model_2572,c_2,c_6,c_11,c_11,0.7239,0.9160224140167237
model_2573,c_2,c_6,c_5,c_6,0.6967,0.8978048639297486
model_2574,m_3,c_7,c_7,m_2,0.7018,0.8610034393310547
model_2575,c_6,c_6,c_11,c_8,0.7601,0.7556930908203126
model_2576,c_1,c_1,c_12,c_8,0.7341,0.7850910927772522
model_2577,c_2,c_11,c_7,c_2,0.7052,0.8956596446037293
model_2578,c_2,c_6,c_7,c_9,0.7315,0.8222620167732239
model_2579,c_2,c_6,c_9,c_8,0.7404,0.7710208560943603
model_2580,c_1,m_1,c_8,c_9,0.7241,0.8243934184074402
model_2581,c_8,c_6,c_10,m_2,0.7346,0.8215228692054749
model_2582,c_2,c_6,c_9,c_11,0.7268,0.8088450484275818
model_2583,c_2,c_12,c_12,m_1,0.7332,0.77174089012146
model_2584,m_1,c_4,c_3,c_9,0.5775,1.3306052429199218
model_2585,c_2,c_11,c_11,c_9,0.7517,0.7836080657958985
model_2586,c_2,m_1,c_12,c_9,0.7261,0.8909676341056824
model_2587,c_2,c_6,c_11,c_11,0.7262,0.8612988593101502
model_2588,c_6,c_6,c_11,m_2,0.7391,0.7697443502426148
model_2589,c_2,c_12,c_12,s,0.7583,0.7499488700866699
model_2590,m_1,c_2,c_12,c_10,0.727,0.8324417543411254
model_2591,c_2,c_6,c_12,c_9,0.7473,0.7392878252029419
model_2592,c_7,c_6,c_11,c_2,0.7425,0.7742776443004609
model_2593,c_1,m_2,c_11,c_7,0.7253,0.8369759017944336
model_2594,c_2,m_2,c_11,c_9,0.7505,0.8010022238254547
model_2595,c_2,c_6,c_11,s,0.7303,0.8127707179069519
model_2596,c_11,c_4,m_1,c_9,0.7436,0.7660658782958985
model_2597,c_2,c_6,c_9,c_9,0.7369,0.7909211429595947
model_2598,c_7,c_6,c_11,s,0.7169,0.8358293959617614
model_2599,c_11,c_1,c_12,c_9,0.7533,0.7578912893295288
model_2600,c_6,c_12,c_11,m_2,0.7439,0.7883026937484742
model_2601,c_2,c_6,c_3,c_5,0.7446,0.7631265271186829
model_2602,c_2,c_6,c_5,c_8,0.7275,0.8113490550994873
model_2603,c_2,c_10,c_8,c_9,0.6772,0.9355528191566467
model_2604,c_2,c_6,c_12,c_9,0.7424,0.763956591796875
model_2605,c_2,c_4,c_11,c_9,0.7499,0.7684215764045715
model_2606,c_12,c_1,c_11,c_9,0.7378,0.7615600465774536
model_2607,c_11,c_6,c_11,c_9,0.7329,0.8064996997833251
model_2608,c_5,c_7,c_11,c_9,0.7269,0.8014441541671753
model_2609,c_2,c_6,c_10,c_7,0.7202,0.7969051671981812
model_2610,c_5,c_6,c_11,c_11,0.7407,0.7707914866447448
model_2611,c_2,c_6,m_3,c_10,0.7335,0.7769228534698487
model_2612,m_1,c_6,c_11,c_9,0.7125,0.891740196466446
model_2613,c_2,c_10,c_8,m_3,0.7438,0.7656478024482727
model_2614,c_4,c_6,c_11,c_9,0.7093,0.8966480332374572
model_2615,c_2,m_1,m_3,m_2,0.6621,1.0177898700714112
model_2616,c_2,c_6,c_11,c_2,0.7513,0.7855457135200501
model_2617,c_4,c_11,m_2,c_9,0.7663,0.6942075840950013
model_2618,c_10,c_6,m_3,c_9,0.7628,0.6965911671638488
model_2619,m_1,c_6,c_11,m_1,0.7147,0.8227303119659424
model_2620,c_2,m_2,c_3,c_6,0.7482,0.8213758602142334
model_2621,m_3,c_3,c_11,c_2,0.6928,0.9157824264526367
model_2622,c_2,c_6,c_11,m_1,0.6948,0.9076860624313354
model_2623,c_2,c_2,c_11,c_8,0.752,0.7526192456245422
model_2624,c_7,c_10,c_11,c_7,0.7343,0.7943345445632934
model_2625,c_2,c_6,c_11,c_11,0.7209,0.9028884165763855
model_2626,c_2,c_6,c_4,c_9,0.728,0.8244925644874572
model_2627,c_2,c_3,m_3,c_9,0.7514,0.728799766254425
model_2628,c_2,m_2,c_11,c_9,0.7755,0.6887870721340179
model_2629,m_2,c_6,c_11,c_6,0.6602,1.0091441089630127
model_2630,c_2,c_6,m_3,c_9,0.7291,0.7872885455131531
model_2631,c_2,c_6,c_3,c_9,0.7296,0.8070838738441467
model_2632,c_2,m_2,c_11,c_9,0.7337,0.7728249306678772
model_2633,c_8,c_6,c_9,c_9,0.7551,0.7554843731880188
